rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-02-21,normal,57.25,2024-02-21 10:31:00-05:00,2024-02-21 10:32:00-05:00,17687.75,2024-02-21 10:34:00-05:00,17713.591102596845,target,50.3422051936906,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-02-23,tight,44.75,2024-02-23 10:36:00-05:00,2024-02-23 10:37:00-05:00,18295.0,2024-02-23 10:44:00-05:00,18264.5,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-02-28,tight,43.75,2024-02-28 10:01:00-05:00,2024-02-28 10:02:00-05:00,18125.0,2024-02-28 10:08:00-05:00,18150.869731003888,target,50.399462007775725,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-04,normal,45.0,2024-03-04 10:04:00-05:00,2024-03-04 10:05:00-05:00,18543.75,2024-03-04 10:12:00-05:00,18552.306121512484,target,15.772243024967029,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-05,wide,79.75,2024-03-05 10:10:00-05:00,2024-03-05 10:11:00-05:00,18263.25,2024-03-05 10:18:00-05:00,18232.75,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-11,wide,93.0,2024-03-11 10:00:00-04:00,2024-03-11 10:01:00-04:00,18159.0,2024-03-11 10:30:00-04:00,18201.62733701497,target,83.91467402993672,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-13,normal,63.0,2024-03-13 10:02:00-04:00,2024-03-13 10:03:00-04:00,18321.0,2024-03-13 10:43:00-04:00,18367.44601011665,target,91.5520202333029,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-14,normal,62.25,2024-03-14 10:01:00-04:00,2024-03-14 10:02:00-04:00,18225.75,2024-03-14 10:14:00-04:00,18309.284467899623,target,165.72893579924508,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-15,wide,93.5,2024-03-15 10:00:00-04:00,2024-03-15 10:01:00-04:00,18105.5,2024-03-15 10:01:00-04:00,18075.0,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-19,wide,99.5,2024-03-19 10:21:00-04:00,2024-03-19 10:22:00-04:00,18077.75,2024-03-19 10:25:00-04:00,18096.288035307844,target,35.736070615687055,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-22,tight,42.25,2024-03-22 10:36:00-04:00,2024-03-22 10:37:00-04:00,18517.0,2024-03-22 11:02:00-04:00,18530.563318201326,target,25.786636402652366,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-26,tight,44.75,2024-03-26 10:32:00-04:00,2024-03-26 10:33:00-04:00,18546.5,2024-03-26 11:23:00-04:00,18579.192190657854,target,64.04438131570728,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-03-27,wide,87.0,2024-03-27 10:00:00-04:00,2024-03-27 10:01:00-04:00,18455.75,2024-03-27 10:01:00-04:00,18425.25,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-01,wide,123.25,2024-04-01 10:40:00-04:00,2024-04-01 10:41:00-04:00,18496.0,2024-04-01 11:02:00-04:00,18465.5,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-02,normal,68.75,2024-04-02 10:08:00-04:00,2024-04-02 10:09:00-04:00,18244.25,2024-04-02 10:12:00-04:00,18213.75,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-09,normal,62.25,2024-04-09 10:31:00-04:00,2024-04-09 10:32:00-04:00,18245.5,2024-04-09 10:37:00-04:00,18215.0,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-10,normal,77.25,2024-04-10 10:56:00-04:00,2024-04-10 10:57:00-04:00,18150.25,2024-04-10 11:27:00-04:00,18170.33600554277,target,38.83201108553854,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-11,tight,51.75,2024-04-11 10:17:00-04:00,2024-04-11 10:18:00-04:00,18184.75,2024-04-11 10:31:00-04:00,18239.66921835477,target,108.49843670954229,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-12,tight,46.25,2024-04-12 10:04:00-04:00,2024-04-12 10:05:00-04:00,18301.5,2024-04-12 10:09:00-04:00,18271.0,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-15,normal,78.0,2024-04-15 10:39:00-04:00,2024-04-15 10:40:00-04:00,18203.25,2024-04-15 10:55:00-04:00,18172.75,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-16,normal,53.0,2024-04-16 10:38:00-04:00,2024-04-16 10:39:00-04:00,17847.0,2024-04-16 10:45:00-04:00,17874.082566721405,target,52.825133442809744,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-17,tight,46.75,2024-04-17 10:05:00-04:00,2024-04-17 10:06:00-04:00,17847.75,2024-04-17 10:22:00-04:00,17817.25,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-18,wide,127.75,2024-04-18 10:04:00-04:00,2024-04-18 10:05:00-04:00,17599.5,2024-04-18 10:05:00-04:00,17609.282102029585,target,18.22420405917015,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-19,normal,68.75,2024-04-19 10:03:00-04:00,2024-04-19 10:04:00-04:00,17455.75,2024-04-19 10:10:00-04:00,17425.25,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-22,tight,43.5,2024-04-22 10:24:00-04:00,2024-04-22 10:25:00-04:00,17215.25,2024-04-22 10:28:00-04:00,17184.75,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-25,normal,67.75,2024-04-25 10:53:00-04:00,2024-04-25 10:54:00-04:00,17350.0,2024-04-25 11:00:00-04:00,17370.776677381193,target,40.21335476238542,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-04-30,normal,62.5,2024-04-30 10:31:00-04:00,2024-04-30 10:32:00-04:00,17832.75,2024-04-30 10:41:00-04:00,17855.275632932764,target,43.71126586552796,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-01,tight,49.25,2024-05-01 10:05:00-04:00,2024-05-01 10:06:00-04:00,17464.0,2024-05-01 10:10:00-04:00,17433.5,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-02,wide,87.25,2024-05-02 10:03:00-04:00,2024-05-02 10:04:00-04:00,17472.5,2024-05-02 10:06:00-04:00,17442.0,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-09,wide,81.25,2024-05-09 10:20:00-04:00,2024-05-09 10:21:00-04:00,18140.5,2024-05-09 10:23:00-04:00,18153.24785931168,target,24.1557186233587,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-10,normal,75.0,2024-05-10 10:31:00-04:00,2024-05-10 10:32:00-04:00,18226.25,2024-05-10 10:54:00-04:00,18195.75,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-17,tight,29.25,2024-05-17 10:09:00-04:00,2024-05-17 10:10:00-04:00,18632.0,2024-05-17 10:21:00-04:00,18644.68048821979,target,24.020976439580554,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-23,normal,71.0,2024-05-23 10:57:00-04:00,2024-05-23 10:58:00-04:00,18814.0,2024-05-23 11:09:00-04:00,18889.50089998325,target,149.66179996649967,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-30,wide,72.75,2024-05-30 10:14:00-04:00,2024-05-30 10:15:00-04:00,18707.25,2024-05-30 10:22:00-04:00,18730.59971636065,target,45.35943272130331,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-05-31,normal,55.75,2024-05-31 10:01:00-04:00,2024-05-31 10:02:00-04:00,18524.0,2024-05-31 10:13:00-04:00,18493.5,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-06-03,normal,51.5,2024-06-03 10:56:00-04:00,2024-06-03 10:57:00-04:00,18581.0,2024-06-03 12:00:00-04:00,18613.5,time_exit,63.66,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-06-13,normal,45.5,2024-06-13 10:24:00-04:00,2024-06-13 10:25:00-04:00,19541.25,2024-06-13 12:00:00-04:00,19575.5,time_exit,67.16,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-06-14,normal,46.5,2024-06-14 10:38:00-04:00,2024-06-14 10:39:00-04:00,19587.5,2024-06-14 10:46:00-04:00,19607.73702631028,target,39.1340526205569,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-06-18,tight,38.0,2024-06-18 10:43:00-04:00,2024-06-18 10:44:00-04:00,19896.0,2024-06-18 11:05:00-04:00,19865.5,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-06-20,normal,62.0,2024-06-20 10:13:00-04:00,2024-06-20 10:14:00-04:00,19890.5,2024-06-20 10:18:00-04:00,19860.0,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-06-24,wide,78.5,2024-06-24 10:50:00-04:00,2024-06-24 10:51:00-04:00,19839.0,2024-06-24 11:14:00-04:00,19921.743531705742,target,164.147063411485,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-06-27,wide,111.5,2024-06-27 10:51:00-04:00,2024-06-27 10:52:00-04:00,20019.5,2024-06-27 11:28:00-04:00,19989.0,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-07-01,wide,73.0,2024-07-01 10:15:00-04:00,2024-07-01 10:16:00-04:00,19833.75,2024-07-01 10:18:00-04:00,19899.01210610661,target,129.18421221321856,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-07-08,tight,44.25,2024-07-08 10:45:00-04:00,2024-07-08 10:46:00-04:00,20605.5,2024-07-08 11:03:00-04:00,20621.271393502473,target,30.20278700494615,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-07-11,normal,50.0,2024-07-11 10:01:00-04:00,2024-07-11 10:02:00-04:00,20854.25,2024-07-11 10:02:00-04:00,20866.76836000383,target,23.696720007658005,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-07-16,normal,54.0,2024-07-16 10:07:00-04:00,2024-07-16 10:08:00-04:00,20516.0,2024-07-16 10:09:00-04:00,20485.5,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-07-17,wide,71.0,2024-07-17 10:04:00-04:00,2024-07-17 10:05:00-04:00,20155.75,2024-07-17 10:07:00-04:00,20125.25,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-07-18,wide,110.75,2024-07-18 10:37:00-04:00,2024-07-18 10:38:00-04:00,19960.75,2024-07-18 10:40:00-04:00,19930.25,stop,-62.34,full_history
fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,2024-07-19,wide,140.75,2024-07-19 10:14:00-04:00,2024-07-19 10:15:00-04:00,19860.0,2024-07-19 10:16:00-04:00,19893.44043612123,target,65.54087224245828,full_history
